	AveExpr	Coef	t	P.value	F	F.p.value	Results	Genes.ENSEMBL	Genes.SYMBOL	Genes.TXCHROM
ENSMUSG00000021509	3.86446987936284	0.388489290612099	1.28285923571475	0.22614662640695	1.64572781865863	0.22614662640695	0	ENSMUSG00000021509	Slc25a48	chr13
ENSMUSG00000021518	1.18775164076554	-0.075147886395572	-0.107080944791033	0.916670095441172	0.0114663287373403	0.916670095441172	0	ENSMUSG00000021518	Ptdss1	chr13
ENSMUSG00000021519	3.33701146380202	0.279400246341464	0.787971484919443	0.447509559333269	0.620899061046153	0.447509559333269	0	ENSMUSG00000021519	Mterf3	chr13
ENSMUSG00000021520	-0.917897044010409	0.714525278486485	0.51809931435768	0.614741729486544	0.268426899537898	0.614741729486544	0	ENSMUSG00000021520	Uqcrb	chr13
ENSMUSG00000021532	3.57098525273869	-0.113323085767143	-0.33702506463585	0.742497598823058	0.113585894192799	0.742497598823058	0	ENSMUSG00000021532	Fastkd3	chr13
ENSMUSG00000021534	0.344490035522838	-1.12385338711138	-0.831103960575368	0.423745572357335	0.690733793284062	0.423745572357335	0	ENSMUSG00000021534	Cfap90	chr13
ENSMUSG00000021536	3.40117753521222	-0.334447323551093	-0.646733972789399	0.531185652788291	0.418264831559959	0.531185652788291	0	ENSMUSG00000021536	Adcy2	chr13
ENSMUSG00000021538	7.88451406780037	0.182897783858989	1.08033516246031	0.303315300238278	1.16712406324814	0.303315300238278	0	ENSMUSG00000021538	Il9	chr13
ENSMUSG00000021545	4.70437853323795	-0.0329743723985363	-0.143074896912019	0.888841448387842	0.0204704261263847	0.888841448387842	0	ENSMUSG00000021545	ENSMUSG00000021545	NA
ENSMUSG00000021546	-2.27239932797386	-0.935037507325052	-0.48543855962793	0.636974710553045	0.235650595173639	0.636974710553045	0	ENSMUSG00000021546	Hnrnpk	chr13
ENSMUSG00000021548	-1.20382443940248	-1.05650989291281	-0.776471246066799	0.453989487559331	0.602907595968527	0.453989487559331	0	ENSMUSG00000021548	Ccnh	chr13
ENSMUSG00000021549	-0.0769221977200283	-2.5136498017691	-2.39142070590858	0.0359609096103847	5.71889299264827	0.0359609096103847	0	ENSMUSG00000021549	Rasa1	chr13
ENSMUSG00000021552	7.62165788085172	-0.0222731259309175	-0.157727882946244	0.877554963005662	0.024878085058704	0.877554963005662	0	ENSMUSG00000021552	Gkap1	chr13
ENSMUSG00000021555	8.3720106995101	-0.0602958646338276	-0.416557065014828	0.685086639049006	0.173519788413768	0.685086639049006	0	ENSMUSG00000021555	Naa35	chr13
ENSMUSG00000021556	7.34282017652083	0.0383077194310646	0.248427431680816	0.808421687336021	0.0617161888115264	0.808421687336021	0	ENSMUSG00000021556	Golm1	chr13
ENSMUSG00000021557	6.92329062939965	-0.0904960087649886	-0.603855382172596	0.5582967972856	0.364641322578812	0.5582967972856	0	ENSMUSG00000021557	A230056J06Rik	chr13
ENSMUSG00000021559	4.46188854950752	0.0810188678267041	0.3067007913338	0.764850056755033	0.0940653754047789	0.764850056755033	0	ENSMUSG00000021559	Dapk1	chr13
ENSMUSG00000021565	2.6410758155262	0.694959144408233	1.37196134841953	0.197649346855103	1.88227794155712	0.197649346855103	0	ENSMUSG00000021565	Slc6a19	chr13
ENSMUSG00000021567	-0.46759759608778	-0.710526046361927	-0.685219311548237	0.507514816090318	0.46952550491864	0.507514816090318	0	ENSMUSG00000021567	Nkd2	chr13
ENSMUSG00000021569	2.55560996760622	0.503490588770864	1.08321922188592	0.302089340242095	1.17336388266315	0.302089340242095	0	ENSMUSG00000021569	Trip13	chr13
ENSMUSG00000021572	6.05637377372805	0.19972012282958	1.12215055311545	0.285907694392798	1.25922186385731	0.285907694392798	0	ENSMUSG00000021572	Cep72	chr13
ENSMUSG00000021573	5.68139172635084	-0.114963027547796	-0.68261856203805	0.509094310674203	0.465968101238895	0.509094310674203	0	ENSMUSG00000021573	Tppp	chr13
ENSMUSG00000021575	5.39517775274891	-0.0182462574563367	-0.0982574074450756	0.923511373580713	0.0096545181178276	0.923511373580713	0	ENSMUSG00000021575	Ahrr	chr13
ENSMUSG00000021576	2.30392375317001	0.273030677202473	0.5957320687089	0.563518566994446	0.354896697688185	0.563518566994446	0	ENSMUSG00000021576	Pdcd6	chr13
ENSMUSG00000021577	3.85576433575357	-0.400378048931378	-1.40654951520969	0.187424041413925	1.97838153873663	0.187424041413925	0	ENSMUSG00000021577	Sdha	chr13
ENSMUSG00000021578	-0.418119125931129	0.145548192818796	0.118537286082237	0.907798085801012	0.0140510881917422	0.907798085801012	0	ENSMUSG00000021578	Ccdc127	chr13
ENSMUSG00000021583	4.46632150586513	-0.355212573896595	-1.55802643197021	0.147766850495723	2.42744636271783	0.147766850495723	0	ENSMUSG00000021583	Erap1	chr13
ENSMUSG00000021589	5.46788422191902	0.0589571577380399	0.302921037029491	0.76765242068187	0.0917611546750224	0.76765242068187	0	ENSMUSG00000021589	Rhobtb3	chr13
ENSMUSG00000021590	1.99374202595388	-0.484165333594744	-0.953336612400014	0.361081380010944	0.908850696542334	0.361081380010944	0	ENSMUSG00000021590	Spata9	chr13
ENSMUSG00000021591	1.1040052397813	0.155495719982833	0.23339623781266	0.819778607221055	0.054473803825104	0.819778607221055	0	ENSMUSG00000021591	Glrx	chr13
ENSMUSG00000021592	-1.64420724993634	-0.620331866325727	-0.364167296751261	0.722698272186643	0.132617820023121	0.722698272186643	0	ENSMUSG00000021592	Arsk	chr13
ENSMUSG00000021594	0.666626862722386	0.47781560073362	0.505277779927321	0.623423235472935	0.255305634888283	0.623423235472935	0	ENSMUSG00000021594	Srd5a1	chr13
ENSMUSG00000021595	-2.15999369281186	-1.77938914579694	-1.0494428281618	0.316684364774041	1.10133024958024	0.316684364774041	0	ENSMUSG00000021595	Nsun2	chr13
ENSMUSG00000021596	4.94397137981115	-0.0785426703459091	-0.178130179930638	0.861887878189322	0.0317303610021214	0.861887878189322	0	ENSMUSG00000021596	Mctp1	chr13
ENSMUSG00000021597	2.67275329464383	0.12780923961763	0.298609565210602	0.770853249096777	0.0891676724352648	0.770853249096777	0	ENSMUSG00000021597	Slf1	chr13
ENSMUSG00000021606	2.62108774944846	0.00121144799954376	0.0026234579182395	0.997954180539115	6.88253144877354e-06	0.997954180539115	0	ENSMUSG00000021606	Ndufs6	chr13
ENSMUSG00000021607	2.41482410995273	0.571439373944832	1.2397440228132	0.241095490106762	1.53696524210106	0.241095490106762	0	ENSMUSG00000021607	Mrpl36	chr13
ENSMUSG00000021608	1.20067592640869	-0.00433858712770241	-0.00694219261506313	0.994586394583617	4.8194038304637e-05	0.994586394583617	0	ENSMUSG00000021608	Lpcat1	chr13
ENSMUSG00000021610	3.00018500945688	0.261193940635861	0.605628045111257	0.557160887321608	0.366785329025283	0.557160887321608	0	ENSMUSG00000021610	Clptm1l	chr13
ENSMUSG00000021611	6.11425028735446	-0.104568925124948	-0.616436819197667	0.550262630689462	0.379994352062538	0.550262630689462	0	ENSMUSG00000021611	Tert	chr13
ENSMUSG00000021612	6.53135470841313	-0.0464106656352223	-0.310570114758345	0.761984925325528	0.0964537961810115	0.761984925325528	0	ENSMUSG00000021612	Slc6a18	chr13
ENSMUSG00000021613	5.23634162802023	0.733834283944119	3.07003592877221	0.0107644978797755	9.42512060395224	0.0107644978797755	0	ENSMUSG00000021613	Hapln1	chr13
ENSMUSG00000021614	2.67884138037155	0.200831268754861	0.26467698554953	0.796195985542044	0.070053906679586	0.796195985542044	0	ENSMUSG00000021614	Vcan	chr13
ENSMUSG00000021615	2.81986764212621	0.0124229018273452	0.0226508270371666	0.982338106172191	0.000513059965467636	0.982338106172191	0	ENSMUSG00000021615	Xrcc4	chr13
ENSMUSG00000021619	1.7251477266269	0.572740788986294	0.89786130939217	0.388660271114894	0.806154930903422	0.388660271114894	0	ENSMUSG00000021619	Atg10	chr13
ENSMUSG00000021620	2.2550839085665	0.273516953099813	0.62646946194403	0.543902936797418	0.392463986748442	0.543902936797418	0	ENSMUSG00000021620	Acot12	chr13
ENSMUSG00000021621	0.533007686326434	-1.58640881625609	-1.73355689727142	0.111148658590453	3.0052195160773	0.111148658590453	0	ENSMUSG00000021621	Zcchc9	chr13
ENSMUSG00000021624	3.40222141533231	-0.197405419017903	-0.591037702825509	0.566548391060245	0.349325566161255	0.566548391060245	0	ENSMUSG00000021624	Cd180	chr13
ENSMUSG00000021635	6.61989498491085	-0.0860307076926574	-0.48508568020602	0.637217030960953	0.235308117140937	0.637217030960953	0	ENSMUSG00000021635	Rad17	chr13
ENSMUSG00000021636	0.487366673503491	-0.701545137500189	-0.829172501198616	0.424791412380919	0.687527036743969	0.424791412380919	0	ENSMUSG00000021636	Marveld2	chr13
ENSMUSG00000021638	5.8284829093754	-0.0326884835403582	-0.17967291269075	0.860705631806916	0.032282355554778	0.860705631806916	0	ENSMUSG00000021638	Ocln	chr13
ENSMUSG00000021639	6.23004151164933	-0.122435529925288	-0.641073970383745	0.534720267727457	0.410975835503579	0.534720267727457	0	ENSMUSG00000021639	Gtf2h2	chr13
ENSMUSG00000021640	3.13395432636588	-0.117934809548363	-0.292098234432805	0.775695694611386	0.0853213785587618	0.775695694611386	0	ENSMUSG00000021640	Naip1	chr13
ENSMUSG00000021643	4.04516337271059	-0.20798247906512	-0.600552169092901	0.560416900230832	0.360662907802188	0.560416900230832	0	ENSMUSG00000021643	Serf1	chr13
ENSMUSG00000021645	3.19752347800652	-0.0705098923459664	-0.175915442372048	0.863585721389452	0.0309462428649532	0.863585721389452	0	ENSMUSG00000021645	Smn1	chr13
ENSMUSG00000021646	6.12933984553307	0.00701432889298736	0.0382578676958193	0.97017373565483	0.00146366444063082	0.97017373565483	0	ENSMUSG00000021646	Mccc2	chr13
ENSMUSG00000021647	4.07299343851438	0.00752343054351456	0.0295024010056061	0.976997113614938	0.00087039166509559	0.976997113614938	0	ENSMUSG00000021647	Cartpt	chr13
ENSMUSG00000021650	2.32336772506135	-0.00867447121021225	-0.0181592935417329	0.985839889627419	0.000329759941934821	0.985839889627419	0	ENSMUSG00000021650	Ptcd2	chr13
ENSMUSG00000021661	-0.173980513873475	-0.079995758178777	-0.0923087513691153	0.928127317343375	0.00852090557932514	0.928127317343375	0	ENSMUSG00000021661	Ankra2	chr13
ENSMUSG00000021662	4.07533111146639	0.119525347587333	0.42266035123279	0.680760010548726	0.178641772504226	0.680760010548726	0	ENSMUSG00000021662	Arhgef28	chr13
ENSMUSG00000021666	-0.299665900348431	0.0654757519759036	0.0675995651482598	0.947328376413399	0.00456970120823383	0.947328376413399	0	ENSMUSG00000021666	Gfm2	chr13
ENSMUSG00000021668	7.14207336649962	-0.102999296569961	-0.731343425719693	0.479995749838343	0.534863206343416	0.479995749838343	0	ENSMUSG00000021668	Polk	chr13
ENSMUSG00000021671	4.12908458675425	-0.00315329302120082	-0.00992440212863055	0.992260902515873	9.84937576107666e-05	0.992260902515873	0	ENSMUSG00000021671	Poc5	chr13
ENSMUSG00000021675	5.12094039327688	0.126563963853346	0.621962381946831	0.546754802712599	0.386837204556976	0.546754802712599	0	ENSMUSG00000021675	F2rl2	chr13
ENSMUSG00000021676	5.63920359937569	0.0731414097360501	0.186629103618133	0.855379348337157	0.0348304223173077	0.855379348337157	0	ENSMUSG00000021676	Iqgap2	chr13
ENSMUSG00000021678	5.8433939114549	0.0218171381857326	0.118500480140487	0.907826568674617	0.0140423637935259	0.907826568674617	0	ENSMUSG00000021678	F2rl1	chr13
ENSMUSG00000021679	1.28435346511101	0.349610905295898	0.535513670044005	0.60304865536838	0.286774890803999	0.60304865536838	0	ENSMUSG00000021679	S100z	chr13
ENSMUSG00000021680	-1.36875829587831	-1.42790427476392	-1.25816429342368	0.234614020975022	1.5829773892463	0.234614020975022	0	ENSMUSG00000021680	Crhbp	chr13
ENSMUSG00000021681	-2.65887791738286	-1.55973999503438	-0.91257690966433	0.381204918550714	0.832796616052498	0.381204918550714	0	ENSMUSG00000021681	Aggf1	chr13
ENSMUSG00000021684	2.80578027742393	-0.159798663220586	-0.406833713732424	0.692003931670543	0.165513670629316	0.692003931670543	0	ENSMUSG00000021684	Pde8b	chr13
ENSMUSG00000021685	1.78556549617915	0.0807741436771399	0.124881464093019	0.902890600696151	0.0155953800740161	0.902890600696151	0	ENSMUSG00000021685	Otp	chr13
ENSMUSG00000021686	3.43320032015008	0.215510747577654	0.431504402474168	0.674511728264569	0.186196049354589	0.674511728264569	0	ENSMUSG00000021686	Ap3b1	chr13
ENSMUSG00000021687	3.56190484938809	0.231450066427869	0.634166229682279	0.539052394493826	0.402166806869437	0.539052394493826	0	ENSMUSG00000021687	Scamp1	chr13
ENSMUSG00000021692	-0.154842857736038	-0.0335073283073584	-0.0259058675247118	0.979800581929831	0.000671113972207919	0.979800581929831	0	ENSMUSG00000021692	Dimt1	chr13
ENSMUSG00000021693	0.85884638710402	-0.465048967838883	-0.569379831888932	0.58064143602086	0.324193392961869	0.58064143602086	0	ENSMUSG00000021693	Kif2a	chr13
ENSMUSG00000021694	2.97308739657035	-0.18552895334979	-0.391218180349104	0.703174454201719	0.153051664635664	0.703174454201719	0	ENSMUSG00000021694	Ercc8	chr13
ENSMUSG00000021696	3.35685716019106	0.388644167212853	1.01459013892358	0.332291761417916	1.02939315000096	0.332291761417916	0	ENSMUSG00000021696	Elovl7	chr13
ENSMUSG00000021699	3.99990338595987	-0.0343974806127281	-0.084399978132628	0.934268494760073	0.00712335630878808	0.934268494760073	0	ENSMUSG00000021699	Pde4d	chr13
ENSMUSG00000021700	3.1894413243237	0.112429189644273	0.288160735107452	0.778628852438555	0.083036609257667	0.778628852438555	0	ENSMUSG00000021700	Rab3c	chr13
ENSMUSG00000021703	3.75169160870688	0.261986572990601	0.916005078088017	0.379482592052261	0.839065303083035	0.379482592052261	0	ENSMUSG00000021703	Serinc5	chr13
ENSMUSG00000021704	-3.5926919855026	1.65057888399438	0.810442250719907	0.435022585798256	0.656816641751949	0.435022585798256	0	ENSMUSG00000021704	Mtx3	chr13
ENSMUSG00000021706	4.46833718396819	-0.266302849107477	-0.86417971477092	0.406103612583354	0.746806579421548	0.406103612583354	0	ENSMUSG00000021706	Zfyve16	chr13
ENSMUSG00000021707	6.6328122698188	0.0354586395179828	0.228729185317388	0.823313773929093	0.0523170402159558	0.823313773929093	0	ENSMUSG00000021707	Dhfr	chr13
ENSMUSG00000021708	2.54349991504935	0.0692867328865043	0.174577392456354	0.86461183538533	0.0304772659568597	0.86461183538533	0	ENSMUSG00000021708	Rasgrf2	chr13
ENSMUSG00000021709	0.798860482301249	0.164829753290751	0.177757246682287	0.862173722288654	0.0315976387480675	0.862173722288654	0	ENSMUSG00000021709	Erbin	chr13
ENSMUSG00000021710	6.05945311998657	0.0396788188481487	0.219483596234923	0.830329097428319	0.0481730490162147	0.830329097428319	0	ENSMUSG00000021710	Nln	chr13
ENSMUSG00000021711	3.17346602039419	0.143085879477582	0.294221131566073	0.774115799283415	0.0865660742600207	0.774115799283415	0	ENSMUSG00000021711	Trappc13	chr13
ENSMUSG00000021712	3.41268848111046	0.135083891016134	0.195059758889983	0.848934187520043	0.0380483095382182	0.848934187520043	0	ENSMUSG00000021712	Trim23	chr13
ENSMUSG00000021713	2.62774078481583	-0.381863165515828	-0.691405197491048	0.503769821085544	0.478041147117635	0.503769821085544	0	ENSMUSG00000021713	Ppwd1	chr13
ENSMUSG00000021714	3.90029375906753	-0.186400306851178	-0.504266402422568	0.624110618109222	0.254284604612199	0.624110618109222	0	ENSMUSG00000021714	Cenpk	chr13
ENSMUSG00000021715	2.21219507446715	0.501110453771515	0.963538724570842	0.35616547097467	0.928406873747604	0.35616547097467	0	ENSMUSG00000021715	Cwc27	chr13
ENSMUSG00000021716	-1.36975964734522	1.12842844314422	0.696878525814867	0.500470150631969	0.485639679741903	0.500470150631969	0	ENSMUSG00000021716	Srek1ip1	chr13
ENSMUSG00000021718	2.17566761447304	0.501638358750474	0.610731992941144	0.553897509656093	0.372993567201861	0.553897509656093	0	ENSMUSG00000021718	Nt5el	chr13
ENSMUSG00000021719	0.91396116154759	0.772581328434358	1.14770718183442	0.275654020341549	1.31723177523431	0.275654020341549	0	ENSMUSG00000021719	Rgs7bp	chr13
ENSMUSG00000021720	2.52261799633598	0.841830803310057	1.63543344565558	0.130476353418991	2.67464255516889	0.130476353418991	0	ENSMUSG00000021720	Rnf180	chr13
ENSMUSG00000021725	5.0067986051728	0.363642690477287	0.876119912462012	0.399859564103651	0.767586101012444	0.399859564103651	0	ENSMUSG00000021725	Parp8	chr13
ENSMUSG00000021733	0.346357611307484	0.396668239191474	0.486368404761914	0.636336403365056	0.236554225150649	0.636336403365056	0	ENSMUSG00000021733	Slc4a7	chr14
ENSMUSG00000021743	0.870509743064943	0.29545895704716	0.316297998311653	0.757750427099411	0.100044423735958	0.757750427099411	0	ENSMUSG00000021743	Fezf2	chr14
ENSMUSG00000021747	4.22794629758028	-0.347368140624281	-1.2066157596176	0.253113511691163	1.45592159135755	0.253113511691163	0	ENSMUSG00000021747	Cfap20dc	chr14
ENSMUSG00000021749	6.2638696414248	0.124984545794988	0.816441558447363	0.431727955548467	0.666576818359959	0.431727955548467	0	ENSMUSG00000021749	Fam3d	chr14
ENSMUSG00000021754	2.86728571150018	-0.252100508862937	-0.625518634005774	0.544503871372629	0.391273561488449	0.544503871372629	0	ENSMUSG00000021754	Map3k1	chr13
ENSMUSG00000021756	1.86345575670538	-1.0542361874138	-1.66145599365397	0.125078828808079	2.7604360188487	0.125078828808079	0	ENSMUSG00000021756	Il6st	chr13
ENSMUSG00000021758	3.61915894086602	-0.154490986657557	-0.482779470470605	0.638801783397651	0.233076017107878	0.638801783397651	0	ENSMUSG00000021758	Ddx4	chr13
ENSMUSG00000021759	3.56404453720183	-0.251438257849419	-0.803573376278347	0.438815057643259	0.645730171063382	0.438815057643259	0	ENSMUSG00000021759	Plpp1	chr13
ENSMUSG00000021760	-2.40551086033909	-0.801174088512124	-0.457928155035215	0.655997192015281	0.209698195173956	0.655997192015281	0	ENSMUSG00000021760	Gpx8	chr13
ENSMUSG00000021763	-0.448810952011074	-2.05516831910405	-1.60129940868403	0.137868296683524	2.56415979625183	0.137868296683524	0	ENSMUSG00000021763	Cspg4b	NA
ENSMUSG00000021764	4.01213749698684	-0.22940292605064	-0.78465758623433	0.449370628051328	0.615687527635085	0.449370628051328	0	ENSMUSG00000021764	Ndufs4	chr13
ENSMUSG00000021767	7.23376460928466	-0.0810024197268095	-0.531197094630208	0.605936405739878	0.282170353343574	0.605936405739878	0	ENSMUSG00000021767	Kat6b	chr14
ENSMUSG00000021768	3.47433810974174	0.218835657521783	0.662937426359056	0.521142024859787	0.439486031267569	0.521142024859787	0	ENSMUSG00000021768	Dusp13b	chr14
ENSMUSG00000021770	8.95806604155194	0.0523377626926749	0.315789006116478	0.758126380102991	0.0997226963840333	0.758126380102991	0	ENSMUSG00000021770	Samd8	chr14
ENSMUSG00000021771	-1.90249284797124	0.407782881846247	0.22734126425952	0.824365881775987	0.0516840504351169	0.824365881775987	0	ENSMUSG00000021771	Vdac2	chr14
ENSMUSG00000021779	-0.555400672482309	-0.691603810892753	-0.698895913052099	0.499257250221736	0.488455497280927	0.499257250221736	0	ENSMUSG00000021779	Thrb	chr14
ENSMUSG00000021782	4.15491307264034	-0.18569020535284	-0.522350918210354	0.611876422076358	0.2728504817552	0.611876422076358	0	ENSMUSG00000021782	Dlg5	chr14
ENSMUSG00000021789	0.864093996524419	0.67030714762718	0.803495417235883	0.438858224973329	0.645604885519066	0.438858224973329	0	ENSMUSG00000021789	Sftpa1	chr14
ENSMUSG00000021790	0.593627191046667	-0.667620909484347	-0.669095142760874	0.517354648552182	0.447688310066194	0.517354648552182	0	ENSMUSG00000021790	Dydc1	chr14
ENSMUSG00000021794	-2.56011530324435	2.09434039717972	1.19007974200836	0.25928827907979	1.41628979233869	0.25928827907979	0	ENSMUSG00000021794	Glud1	chr14
ENSMUSG00000021795	5.82565669179941	0.0325828569194213	0.193756728130505	0.849929602140984	0.0375416696958383	0.849929602140984	0	ENSMUSG00000021795	Sftpd	chr14
ENSMUSG00000021796	0.451235515116478	-0.59543202423421	-0.776739645472549	0.453837568827535	0.603324476848821	0.453837568827535	0	ENSMUSG00000021796	Bmpr1a	chr14
ENSMUSG00000021797	1.77477371398468	-0.436114339173463	-0.879685800926855	0.398007652530276	0.773847108352323	0.398007652530276	0	ENSMUSG00000021797	9230112D13Rik	chr14
