ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	logCPM	LR	PValue	FDR
ENSMUST00000057251	ENSMUSG00000090631	Or2r2	6	6	Or2r2	ENSMUSG00000090631	1.60436199939799	-2.68495608711472	2.15391298286948	0.142207053862854	0.999988599375714
ENSMUST00000032633	ENSMUSG00000030450	Oca2	7	7	Oca2	ENSMUSG00000030450	0.965545602202776	-0.771548357393125	2.15276511958885	0.142313383027622	0.999988599375714
ENSMUST00000033560	ENSMUSG00000031214	Ophn1	X	X	Ophn1	ENSMUSG00000031214	0.3674772308934	5.20675131527315	2.15145036245864	0.14243528180724	0.999988599375714
ENSMUST00000214452	ENSMUSG00000032056	Btg4	9	9	Btg4	ENSMUSG00000032056	1.17614662355739	-2.19130819207918	2.15131046532894	0.142448259394085	0.999988599375714
ENSMUST00000037478	ENSMUSG00000036330	Slc18a1	8	8	Slc18a1	ENSMUSG00000036330	0.612991727902378	1.97657448643464	2.15008655709834	0.142561852225154	0.999988599375714
ENSMUST00000249168	ENSMUSG00000121536		Y	Y		ENSMUSG00000121536	0.77545815675458	0.114749537204159	2.14870244287847	0.142690436798038	0.999988599375714
ENSMUST00000119279	ENSMUSG00000082648	Gm11366	13	13	Gm11366	ENSMUSG00000082648	-2.36424654389599	-3.51236094913973	2.14669700312687	0.142876974182164	0.999988599375714
ENSMUST00000060271	ENSMUSG00000047861	Foxi1	11	11	Foxi1	ENSMUSG00000047861	-2.60970752496521	-3.15281487897377	2.14646866086225	0.142898230987974	0.999988599375714
ENSMUST00000078572	ENSMUSG00000032182	Yipf2	9	9	Yipf2	ENSMUSG00000032182	-0.301222432637387	4.04223407302806	2.1443274330031	0.143097735075256	0.999988599375714
ENSMUST00000180252	ENSMUSG00000096847	Tmem151b	17	17	Tmem151b	ENSMUSG00000096847	-0.629266479903796	0.236350391479996	2.14219460577242	0.14329676805564	0.999988599375714
ENSMUST00000099270	ENSMUSG00000074743	Thbd	2	2	Thbd	ENSMUSG00000074743	-0.295294882281529	7.20796978637995	2.13957199919947	0.143541933858341	0.999988599375714
ENSMUST00000101004	ENSMUSG00000020893	Per1	11	11	Per1	ENSMUSG00000020893	-0.251019726689173	7.68057024547361	2.13586469553502	0.143889304814476	0.999988599375714
ENSMUST00000121689	ENSMUSG00000084340	Gm14766	X	X	Gm14766	ENSMUSG00000084340	-1.97092312715201	-2.77452767753452	2.13569688954616	0.143905050453032	0.999988599375714
ENSMUST00000235710	ENSMUSG00000118295	Gm8437	17	17	Gm8437	ENSMUSG00000118295	-1.01489741795863	-0.241884538859992	2.13473632126935	0.1439952202211	0.999988599375714
ENSMUST00000047399	ENSMUSG00000041293	Adgrf1	17	17	Adgrf1	ENSMUSG00000041293	0.690293555111746	0.0563673723243664	2.13276123656109	0.144180823880748	0.999988599375714
ENSMUST00000120360	ENSMUSG00000084416	Rpl10a-ps1	1	1	Rpl10a-ps1	ENSMUSG00000084416	-0.53972051308261	4.49416488499582	2.13229416076651	0.144224755537657	0.999988599375714
ENSMUST00000219949	ENSMUSG00000112525	Gm47899	10	10	Gm47899	ENSMUSG00000112525	0.768023402234658	-0.547611889972008	2.12963273162987	0.144475368900036	0.999988599375714
ENSMUST00000180867	ENSMUSG00000094825	Gm3194	14	14	Gm3194	ENSMUSG00000094825	2.0776250855556	-3.25469472445922	2.12835350986834	0.14459600125681	0.999988599375714
ENSMUST00000112758	ENSMUSG00000096629	Gm3383	14	14	Gm3383	ENSMUSG00000096629	2.0776250855556	-3.25469472445922	2.12835350986834	0.14459600125681	0.999988599375714
ENSMUST00000195469	ENSMUSG00000095416	Ighv1-12	12	12	Ighv1-12	ENSMUSG00000095416	-2.51091224289713	5.8832109125663	2.12700443709422	0.14472334358784	0.999988599375714
ENSMUST00000000305	ENSMUSG00000000296	Tpd52l1	10	10	Tpd52l1	ENSMUSG00000000296	1.86293112511798	-2.83497650080301	2.12618819349492	0.144800452186654	0.999988599375714
ENSMUST00000178051	ENSMUSG00000096316	Faiml	9	9	Faiml	ENSMUSG00000096316	3.14272337390833	-3.60992692130985	2.12594985776758	0.144822975927032	0.999988599375714
ENSMUST00000067912	ENSMUSG00000055148	Klf2	8	8	Klf2	ENSMUSG00000055148	-0.313417876038375	8.18180043829762	2.12526713917662	0.144887517588464	0.999988599375714
ENSMUST00000120729	ENSMUSG00000084195	Gm15372	1	1	Gm15372	ENSMUSG00000084195	0.925838753347085	0.0862201429252427	2.12401809539454	0.145005681407627	0.999988599375714
ENSMUST00000236305	ENSMUSG00000118161	Rps2-ps8	17	17	Rps2-ps8	ENSMUSG00000118161	0.82479252956177	-1.18822911127449	2.12293655524432	0.145108086527365	0.999988599375714
ENSMUST00000103448	ENSMUSG00000095285	Ighv5-9	12	12	Ighv5-9	ENSMUSG00000095285	-2.79803879700079	2.38323472201486	2.12224810967112	0.145173314115296	0.999988599375714
ENSMUST00000095541	ENSMUSG00000006342	Susd2	10	10	Susd2	ENSMUSG00000006342	-0.538381616416687	3.27907460104985	2.12177964363724	0.145217718372328	0.999988599375714
ENSMUST00000202994	ENSMUSG00000029206	Nsun7	5	5	Nsun7	ENSMUSG00000029206	0.531393327841328	1.90472362711197	2.12007839928564	0.145379102137525	0.999988599375714
ENSMUST00000196205	ENSMUSG00000090733	Rps27	3	3	Rps27	ENSMUSG00000090733	-0.223011940405416	7.0781678432911	2.11979051628455	0.145406431339652	0.999988599375714
ENSMUST00000214725	ENSMUSG00000050788	Or10z1	1	1	Or10z1	ENSMUSG00000050788	1.50096353732046	-1.6364238408255	2.11957095320612	0.145427278712231	0.999988599375714
ENSMUST00000015511	ENSMUSG00000030123	Plxnd1	6	6	Plxnd1	ENSMUSG00000030123	0.234310072111013	8.79510640332681	2.11938679821885	0.145444766707002	0.999988599375714
ENSMUST00000239472	ENSMUSG00000118653	Ube2srt	9	9	Ube2srt	ENSMUSG00000118653	1.11642708663676	0.167854673165389	2.11911641592883	0.145470447439603	0.999988599375714
ENSMUST00000023176	ENSMUSG00000022529	Zfp263	16	16	Zfp263	ENSMUSG00000022529	0.232826555983668	6.05518129542925	2.11902833726389	0.145478814196953	0.999988599375714
ENSMUST00000223035	ENSMUSG00000021216	Tubal3	13	13	Tubal3	ENSMUSG00000021216	1.09454080325585	-1.96466592972858	2.11743372662627	0.145630383085333	0.999988599375714
ENSMUST00000162150	ENSMUSG00000041957	Pkp2	16	16	Pkp2	ENSMUSG00000041957	0.508520566566936	1.30728935689972	2.11662522064358	0.145707300158471	0.999988599375714
ENSMUST00000034567	ENSMUSG00000000168	Dlat	9	9	Dlat	ENSMUSG00000000168	0.222628239424389	5.36580856272464	2.11589795039476	0.145776528010244	0.999988599375714
ENSMUST00000088785	ENSMUSG00000078768	Zfp566	7	7	Zfp566	ENSMUSG00000078768	0.486255941227636	1.42367600045093	2.11555771676155	0.145808927110419	0.999988599375714
ENSMUST00000225420	ENSMUSG00000021362	Gcm2	13	13	Gcm2	ENSMUSG00000021362	-1.05985381665287	-2.03481579563577	2.11531332852492	0.145832204243026	0.999988599375714
ENSMUST00000021040	ENSMUSG00000020698	Cct6b	11	11	Cct6b	ENSMUSG00000020698	-0.800848534899366	-1.04248598789826	2.11475560035789	0.145885341609299	0.999988599375714
ENSMUST00000118470	ENSMUSG00000027660	Skil	3	3	Skil	ENSMUSG00000027660	0.215509128377164	8.59873303355344	2.11389489609038	0.14596738776536	0.999988599375714
ENSMUST00000120719	ENSMUSG00000081881	Gm14752	X	X	Gm14752	ENSMUSG00000081881	-1.28914603613317	-3.18224504161572	2.1135463406566	0.146000628417269	0.999988599375714
ENSMUST00000054052	ENSMUSG00000049577	Zfpm1	8	8	Zfpm1	ENSMUSG00000049577	-0.423797980237877	5.80436568054689	2.11297360708437	0.146055266779676	0.999988599375714
ENSMUST00000107570	ENSMUSG00000038668	Lpar1	4	4	Lpar1	ENSMUSG00000038668	0.402749170243386	5.95054206487403	2.11094902462555	0.146248595346683	0.999988599375714
ENSMUST00000018311	ENSMUSG00000018167	Stard3	11	11	Stard3	ENSMUSG00000018167	0.246799296443091	5.20301081897648	2.11075826682643	0.146266825791383	0.999988599375714
ENSMUST00000092915	ENSMUSG00000020741	Cluh	11	11	Cluh	ENSMUSG00000020741	0.231315126583574	6.62748678684608	2.10891827731675	0.14644280254849	0.999988599375714
ENSMUST00000030025	ENSMUSG00000028341	Nr4a3	4	4	Nr4a3	ENSMUSG00000028341	-0.217639349233262	7.9973361475558	2.10841259439747	0.146491207928304	0.999988599375714
ENSMUST00000226608	ENSMUSG00000115431	Gm3219	14	14	Gm3219	ENSMUSG00000115431	0.58668514786336	0.835755599921954	2.10797012809186	0.14653357684112	0.999988599375714
ENSMUST00000228293	ENSMUSG00000115319	Gm34417	14	14	Gm34417	ENSMUSG00000115319	-2.01924278714852	-2.2303451860165	2.10766704875125	0.146562606557624	0.999988599375714
ENSMUST00000233215	ENSMUSG00000117064	Gm49892	17	17	Gm49892	ENSMUSG00000117064	-2.24425053284556	-3.17441876757785	2.10745053023347	0.14658334922898	0.999988599375714
ENSMUST00000086023	ENSMUSG00000034040	Galnt17	5	5	Galnt17	ENSMUSG00000034040	0.491025745979923	2.68824373757336	2.10733497759433	0.146594420632288	0.999988599375714
ENSMUST00000114689	ENSMUSG00000002028	Kmt2a	9	9	Kmt2a	ENSMUSG00000002028	-0.200050394359234	8.15135829060657	2.10726075487291	0.146601532604624	0.999988599375714
ENSMUST00000086395	ENSMUSG00000052759	Gpr25	1	1	Gpr25	ENSMUSG00000052759	-1.80763878570795	-3.03004857152826	2.106591372428	0.146665689975741	0.999988599375714
ENSMUST00000109856	ENSMUSG00000020481	Ankrd48	11	11	Ankrd48	ENSMUSG00000020481	2.67833921562442	-3.48982513704838	2.1063722498377	0.146686698795223	0.999988599375714
ENSMUST00000067888	ENSMUSG00000029735	Tpk1	6	6	Tpk1	ENSMUSG00000029735	0.367350261659854	3.44358995424288	2.1063480334195	0.146689020801378	0.999988599375714
ENSMUST00000103205	ENSMUSG00000027395	Polr1b	2	2	Polr1b	ENSMUSG00000027395	0.24618200727855	4.51633819202621	2.10578576964019	0.146742945469213	0.999988599375714
ENSMUST00000191861	ENSMUSG00000094241	Ighv1-24	12	12	Ighv1-24	ENSMUSG00000094241	-6.45080397776733	-1.54852544552149	2.1042343162783	0.146891855725183	0.999988599375714
ENSMUST00000098457	ENSMUSG00000051586	Mical3	6	6	Mical3	ENSMUSG00000051586	-0.232855276212575	6.53609770508516	2.10166196812427	0.147139128455189	0.999988599375714
ENSMUST00000194304	ENSMUSG00000076614	Ighg1	12	12	Ighg1	ENSMUSG00000076614	-0.641602088496164	4.7975153316982	2.10150654718666	0.147154083680634	0.999988599375714
ENSMUST00000173230	ENSMUSG00000042688	Mapk6	9	9	Mapk6	ENSMUSG00000042688	0.204251459234418	7.7896913069004	2.10025854339287	0.147274233813451	0.999988599375714
ENSMUST00000210655	ENSMUSG00000040136	Abcc8	7	7	Abcc8	ENSMUSG00000040136	1.07602750153437	-1.37268313996373	2.09992717970803	0.147306154068896	0.999988599375714
ENSMUST00000040484	ENSMUSG00000034424	Gcsh	8	8	Gcsh	ENSMUSG00000034424	0.310154931822755	3.94285686273208	2.09897464292538	0.147397955403839	0.999988599375714
ENSMUST00000192007	ENSMUSG00000103771	Gm36934	1	1	Gm36934	ENSMUSG00000103771	-1.11122762405452	-2.29701778857856	2.09796831675204	0.147495010874182	0.999988599375714
ENSMUST00000028937	ENSMUSG00000027446	Cstdc2	2	2	Cstdc2	ENSMUSG00000027446	-3.10889083339372	-3.55061543498099	2.09792473075641	0.147499216169798	0.999988599375714
ENSMUST00000229545	ENSMUSG00000115987	Vps28	15	15	Vps28	ENSMUSG00000115987	-0.259621084448436	5.47793047133626	2.09443590064157	0.147836267419821	0.999988599375714
ENSMUST00000221839	ENSMUSG00000113931	Gm5928	13	13	Gm5928	ENSMUSG00000113931	0.934108438005006	-1.44985731865962	2.09253369417915	0.148020403294173	0.999988599375714
ENSMUST00000052375	ENSMUSG00000051079	Rgs13	1	1	Rgs13	ENSMUSG00000051079	-2.26742860599409	-2.55325986997174	2.0878583002442	0.148474088624343	0.999988599375714
ENSMUST00000122451	ENSMUSG00000083841	Gm1947	X	X	Gm1947	ENSMUSG00000083841	-1.71415501805202	-2.91781700951325	2.08571477465274	0.148682614446202	0.999988599375714
ENSMUST00000034206	ENSMUSG00000031755	Bbs2	8	8	Bbs2	ENSMUSG00000031755	-0.34688220205958	3.2124004617382	2.08560274304394	0.148693522165838	0.999988599375714
ENSMUST00000224651	ENSMUSG00000114279	H2bc14	13	13	H2bc14	ENSMUSG00000114279	-0.28041647449992	4.45536358744041	2.08543661830064	0.148709698212766	0.999988599375714
ENSMUST00000025004	ENSMUSG00000032915	Adgre4	17	17	Adgre4	ENSMUSG00000032915	-0.330174060203737	5.04244533299529	2.08495461627485	0.148756643397811	0.999988599375714
ENSMUST00000062613	ENSMUSG00000050052	Tdrp	8	8	Tdrp	ENSMUSG00000050052	-0.501484487682457	1.90770589214955	2.08351292523039	0.148897158649097	0.999988599375714
ENSMUST00000004428	ENSMUSG00000004317	Clcn5	X	X	Clcn5	ENSMUSG00000004317	0.237817398619514	5.42412304850647	2.08334036708372	0.148913987175125	0.999988599375714
ENSMUST00000103294	ENSMUSG00000076493	Trbj2-2	6	6	Trbj2-2	ENSMUSG00000076493	-2.12313407111228	-3.31783265928502	2.0805767274624	0.149183800860761	0.999988599375714
ENSMUST00000227274	ENSMUSG00000055114	Anxa13	15	15	Anxa13	ENSMUSG00000055114	1.7503972495801	-2.86546190600044	2.07970264586602	0.149269252265721	0.999988599375714
ENSMUST00000031542	ENSMUSG00000029561	Oasl2	5	5	Oasl2	ENSMUSG00000029561	0.226893169914472	5.45217348307188	2.07825230197475	0.149411161928117	0.999988599375714
ENSMUST00000198777	ENSMUSG00000096452	Ighv1-77	12	12	Ighv1-77	ENSMUSG00000096452	-1.34135971849293	-1.23507474697277	2.07692254206708	0.149541406997576	0.999988599375714
ENSMUST00000200912	ENSMUSG00000106926	Rpl7-ps7	5	5	Rpl7-ps7	ENSMUSG00000106926	1.85726362317563	-3.38970688373634	2.07360438408432	0.149866968394065	0.999988599375714
ENSMUST00000028111	ENSMUSG00000026770	Il2ra	2	2	Il2ra	ENSMUSG00000026770	-0.347209939217822	3.90370708613098	2.07306550741072	0.149919915930404	0.999988599375714
ENSMUST00000199899	ENSMUSG00000106372	Igkv14-126-1	6	6	Igkv14-126-1	ENSMUSG00000106372	-2.25736305681226	-3.27267390418448	2.07134932990304	0.150088680614719	0.999988599375714
ENSMUST00000095471	ENSMUSG00000095427	Rps2-ps6	14	14	Rps2-ps6	ENSMUSG00000095427	0.982883456015748	-2.25017668904786	2.07091842736928	0.150131088246676	0.999988599375714
ENSMUST00000146711	ENSMUSG00000024403	Atp6v1g2	17	17	Atp6v1g2	ENSMUSG00000024403	-0.418047002715808	2.26255984169094	2.07006718188499	0.150214904111967	0.999988599375714
ENSMUST00000035471	ENSMUSG00000032796	Lama1	17	17	Lama1	ENSMUSG00000032796	-0.666007922759463	1.96336233159806	2.06938899774134	0.150281717779505	0.999988599375714
ENSMUST00000111178	ENSMUSG00000020658	Efr3b	12	12	Efr3b	ENSMUSG00000020658	0.375310636226148	3.10924509908929	2.06922744502649	0.150297638662995	0.999988599375714
ENSMUST00000176756	ENSMUSG00000018581	Dnah11	12	12	Dnah11	ENSMUSG00000018581	-0.843705847015398	-0.549959874399126	2.0676116311865	0.150456980753077	0.999988599375714
ENSMUST00000103321	ENSMUSG00000093861	Igkv1-110	6	6	Igkv1-110	ENSMUSG00000093861	0.689061711404925	4.97722886865633	2.06334726297265	0.150878426214279	0.999988599375714
ENSMUST00000119822	ENSMUSG00000081992	Gm13408	2	2	Gm13408	ENSMUSG00000081992	0.955925047799398	-0.676311276063012	2.06262715225091	0.150949726143962	0.999988599375714
ENSMUST00000118508	ENSMUSG00000095054	Gm13146	4	4	Gm13146	ENSMUSG00000095054	-0.863022306451	-0.622594034517258	2.06237840982877	0.150974363600194	0.999988599375714
ENSMUST00000108821	ENSMUSG00000037145	Lypd8l	11	11	Lypd8l	ENSMUSG00000037145	-2.44862078235801	-2.96888746364634	2.06039269063344	0.15117120849196	0.999988599375714
ENSMUST00000062474	ENSMUSG00000050445	Cyp8b1	9	9	Cyp8b1	ENSMUSG00000050445	-0.852280931591455	-1.17451502925694	2.06010026621046	0.151200221134008	0.999988599375714
ENSMUST00000208079	ENSMUSG00000030399	Ckm	7	7	Ckm	ENSMUSG00000030399	0.580698690311461	1.66738642394655	2.05836263609951	0.151372748672728	0.999988599375714
ENSMUST00000181451	ENSMUSG00000097426	Gm8941	1	1	Gm8941	ENSMUSG00000097426	0.872800890758766	-1.0657934949966	2.05766479560304	0.151442099254317	0.999988599375714
ENSMUST00000202561	ENSMUSG00000107257	Gm43028	5	5	Gm43028	ENSMUSG00000107257	-0.904830450579981	-1.30697951662331	2.0575426416325	0.151454242472981	0.999988599375714
ENSMUST00000214209	ENSMUSG00000075150	Or5w14	2	2	Or5w14	ENSMUSG00000075150	1.22009360453022	-1.60203276766075	2.05700263777638	0.151507936988446	0.999988599375714
ENSMUST00000121836	ENSMUSG00000082988	Gm5903	7	7	Gm5903	ENSMUSG00000082988	-1.59731888025638	-2.05398598452382	2.05439325931746	0.151767700670912	0.999988599375714
ENSMUST00000169907	ENSMUSG00000016179	Camk1g	1	1	Camk1g	ENSMUSG00000016179	-0.94034390809985	-1.07948297465705	2.05435215335826	0.151771796802211	0.999988599375714
ENSMUST00000236247	ENSMUSG00000024518	Rax	18	18	Rax	ENSMUSG00000024518	1.00454484649399	-1.19912240730491	2.05418917308834	0.151788038710735	0.999988599375714
ENSMUST00000033610	ENSMUSG00000031257	Nox1	X	X	Nox1	ENSMUSG00000031257	0.787585824712411	-1.06317318760135	2.05267232963656	0.151939295195091	0.999988599375714
ENSMUST00000039577	ENSMUSG00000023892	Zfp51	17	17	Zfp51	ENSMUSG00000023892	-0.328268095975543	3.60435148567294	2.05135095894708	0.152071198652339	0.999988599375714
ENSMUST00000027521	ENSMUSG00000055013	Agap1	1	1	Agap1	ENSMUSG00000055013	0.207151640111362	7.34216010037584	2.05092217649788	0.152114028954032	0.999988599375714
ENSMUST00000234205	ENSMUSG00000038128	Camk4	18	18	Camk4	ENSMUSG00000038128	-0.39837810689199	2.96574700323413	2.05087606806939	0.152118635454831	0.999988599375714
ENSMUST00000122204	ENSMUSG00000033036	Ppihl	5	5	Ppihl	ENSMUSG00000033036	1.78908123020825	-2.50614404318408	2.04980701943451	0.152225483954436	0.999988599375714
ENSMUST00000159968	ENSMUSG00000033805	Ephx4	5	5	Ephx4	ENSMUSG00000033805	0.996307352259464	-1.65729050365963	2.04967896917667	0.152238287928393	0.999988599375714
ENSMUST00000058777	ENSMUSG00000047822	Angptl8	9	9	Angptl8	ENSMUSG00000047822	-1.02305080077347	-0.85453916713558	2.04823819449066	0.152382437669886	0.999988599375714
ENSMUST00000010904	ENSMUSG00000010760	Phlda2	7	7	Phlda2	ENSMUSG00000010760	-1.28466586962789	-2.91808353250115	2.04823682417985	0.152382574843275	0.999988599375714
ENSMUST00000161995	ENSMUSG00000032502	Stac	9	9	Stac	ENSMUSG00000032502	0.598002377739571	0.620675871070787	2.04688945595955	0.152517519300125	0.999988599375714
ENSMUST00000180052	ENSMUSG00000087279	4930544D05Rik	11	11	4930544D05Rik	ENSMUSG00000087279	-1.24935180332873	-2.87279760554391	2.04658757682862	0.152547772293689	0.999988599375714
ENSMUST00000214024	ENSMUSG00000111651	Gm47199	9	9	Gm47199	ENSMUSG00000111651	-1.53164487068789	-2.65605494218088	2.04596286366971	0.152610399881373	0.999988599375714
ENSMUST00000093902	ENSMUSG00000070327	Rnf213	11	11	Rnf213	ENSMUSG00000070327	0.235871831649241	8.96760719489419	2.04570383665513	0.152636375920656	0.999988599375714
ENSMUST00000239091	ENSMUSG00000020422	Tns3	11	11	Tns3	ENSMUSG00000020422	0.206690140096178	8.62045928087262	2.04559928100233	0.152646862507583	0.999988599375714
ENSMUST00000119681	ENSMUSG00000081602	Gm15369	1	1	Gm15369	ENSMUSG00000081602	0.965829996081629	0.242980924499947	2.04487705577884	0.152719321610728	0.999988599375714
ENSMUST00000089620	ENSMUSG00000022901	Cd86	16	16	Cd86	ENSMUSG00000022901	0.29505509869363	6.39800044835183	2.0417415528165	0.153034351214582	0.999988599375714
ENSMUST00000056732	ENSMUSG00000048222	Mfap1b	2	2	Mfap1b	ENSMUSG00000048222	-0.225536164793966	5.70863572184648	2.04161164800728	0.153047418861126	0.999988599375714
ENSMUST00000099172	ENSMUSG00000074657	Kif5a	10	10	Kif5a	ENSMUSG00000074657	0.506362825882038	1.32537759462868	2.04145331263397	0.153063348162323	0.999988599375714
ENSMUST00000027409	ENSMUSG00000026208	Des	1	1	Des	ENSMUSG00000026208	0.618041807428173	2.85043347598904	2.03908648387943	0.153301686650866	0.999988599375714
ENSMUST00000026994	ENSMUSG00000025876	Unc5a	13	13	Unc5a	ENSMUSG00000025876	0.33036177595568	3.47601420857422	2.03808503583849	0.153402658598431	0.999988599375714
ENSMUST00000238802	ENSMUSG00000118529	Gm52946	16	16	Gm52946	ENSMUSG00000118529	1.56935781334497	-2.6453352178144	2.03465721400059	0.153748843094822	0.999988599375714
ENSMUST00000142472	ENSMUSG00000020712	Tcam1	11	11	Tcam1	ENSMUSG00000020712	0.549059097952396	0.680516179057372	2.03454978474479	0.153759706955898	0.999988599375714
ENSMUST00000199640	ENSMUSG00000106038	Gm4962	5	5	Gm4962	ENSMUSG00000106038	0.905644565349508	-0.62359795620904	2.03320144005487	0.153896133332639	0.999988599375714
ENSMUST00000095793	ENSMUSG00000000365	Rnf17	14	14	Rnf17	ENSMUSG00000000365	0.591107347658681	0.722354082308962	2.03266477169333	0.153950471964942	0.999988599375714
ENSMUST00000215093	ENSMUSG00000016200	Syt14	1	1	Syt14	ENSMUSG00000016200	0.783834045078863	-0.297834632988666	2.03236260827192	0.153981076125844	0.999988599375714
ENSMUST00000189068	ENSMUSG00000075602	Ly6a	15	15	Ly6a	ENSMUSG00000075602	-0.251951329394925	5.45318169377807	2.03112915653617	0.154106075989165	0.999988599375714
ENSMUST00000137862	ENSMUSG00000054976	Nyap2	1	1	Nyap2	ENSMUSG00000054976	0.510586694942497	2.23670575947863	2.03034033211323	0.154186076981748	0.999988599375714
ENSMUST00000071118	ENSMUSG00000057762	Prp2rt	13	13	Prp2rt	ENSMUSG00000057762	0.990911843619623	-1.3611161078101	2.03032643267475	0.154187487057199	0.999988599375714
ENSMUST00000196433	ENSMUSG00000105600	Gm5987	5	5	Gm5987	ENSMUSG00000105600	-0.790450447920516	-1.27593211564266	2.0298245758847	0.154238409412558	0.999988599375714
