ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val
ENSMUST00000108297	ENSMUSG00000049225	Pdp1	4	4	Pdp1	ENSMUSG00000049225	-0.562247667847575	4.24196863162969	-2.75203909915387	0.0165854806316222	0.0929890955916148
ENSMUST00000140781	ENSMUSG00000020840	Blmh	11	11	Blmh	ENSMUSG00000020840	-0.36328017234973	5.33539102956571	-2.6755534875649	0.0165899171016853	0.0929890955916148
ENSMUST00000109155	ENSMUSG00000052056	Zfp217	2	2	Zfp217	ENSMUSG00000052056	0.376747510843177	6.53731034865178	2.68058710016556	0.0165929926682631	0.0929890955916148
ENSMUST00000155657	ENSMUSG00000025505	Tmem80	7	7	Tmem80	ENSMUSG00000025505	0.600244921975636	2.59437760724326	2.76464020553933	0.0165990286581862	0.0929989840314024
ENSMUST00000213288	ENSMUSG00000101480	Or4c115	2	2	Or4c115	ENSMUSG00000101480	1.51513578697241	1.09369822180243	2.93502810623831	0.0166054731868832	0.0930111557048679
ENSMUST00000225855	ENSMUSG00000114339	Gm47974	14	14	Gm47974	ENSMUSG00000114339	1.4918650975459	1.11155271500241	2.93237789139198	0.0166142181658518	0.0930362031653613
ENSMUST00000162046	ENSMUSG00000094672	Vmn2r25	6	6	Vmn2r25	ENSMUSG00000094672	1.56098058939134	1.6902418775783	2.93858242163705	0.0166254085738125	0.0930513675847578
ENSMUST00000080953	ENSMUSG00000027070	Lrp2	2	2	Lrp2	ENSMUSG00000027070	1.11029925282718	1.39594288298164	2.88375751807686	0.0166254739989302	0.0930513675847578
ENSMUST00000074963	ENSMUSG00000063145	Bbs5	2	2	Bbs5	ENSMUSG00000063145	0.912639526996056	1.91854078277105	2.84612170289486	0.0166624163036434	0.0932341628791888
ENSMUST00000227520	ENSMUSG00000069289	Vmn1r203	13	13	Vmn1r203	ENSMUSG00000069289	1.07604893132182	2.4080268787453	2.87579392830326	0.0166855098016076	0.0933393934739468
ENSMUST00000090292	ENSMUSG00000022191	Drosha	15	15	Drosha	ENSMUSG00000022191	-0.372130236932523	6.13987673039108	-2.67489692382142	0.0166910418188844	0.0933405959433086
ENSMUST00000084589	ENSMUSG00000030720	Cln3	7	7	Cln3	ENSMUSG00000030720	0.346208932556914	5.49472416348586	2.66500671172956	0.0166942991274685	0.0933405959433086
ENSMUST00000171479	ENSMUSG00000026409	Pfkfb2	1	1	Pfkfb2	ENSMUSG00000026409	0.425890015579372	4.44027888623186	2.69527938886266	0.0167097292789745	0.0934028821211382
ENSMUST00000066087	ENSMUSG00000053574	4930563E22Rik	11	11	4930563E22Rik	ENSMUSG00000053574	1.43841523547013	-0.706799679845	2.92272048361998	0.0167175938291005	0.093403628462449
ENSMUST00000069799	ENSMUSG00000055980	Irs1	1	1	Irs1	ENSMUSG00000055980	-0.626214778025656	6.25565218222405	-2.76852750887317	0.0167184429596805	0.093403628462449
ENSMUST00000070064	ENSMUSG00000056131	Pgm3	9	9	Pgm3	ENSMUSG00000056131	-0.437529953565642	4.15906843758612	-2.69917786453098	0.016727842409729	0.0934166634444579
ENSMUST00000212983	ENSMUSG00000059623	Or7d9	9	9	Or7d9	ENSMUSG00000059623	1.33766354149445	0.268238253252092	2.91092573949055	0.0167293574669273	0.0934166634444579
ENSMUST00000003386	ENSMUSG00000003299	Mrpl4	9	9	Mrpl4	ENSMUSG00000003299	-0.375932124008798	4.84246305391086	-2.67461841294422	0.0167349843850117	0.0934209734073247
ENSMUST00000117977	ENSMUSG00000081442	Gm14682	X	X	Gm14682	ENSMUSG00000081442	2.01511492275782	-0.351166747755208	2.96774576257126	0.0167422956547782	0.0934209734073247
ENSMUST00000200097	ENSMUSG00000028134	Ptbp2	3	3	Ptbp2	ENSMUSG00000028134	0.713382022679373	5.93654964473789	2.79394568902905	0.0167466423800635	0.0934209734073247
ENSMUST00000021796	ENSMUSG00000021367	Edn1	13	13	Edn1	ENSMUSG00000021367	-1.64748706867521	1.52740856115498	-2.94134265855721	0.0167472928168652	0.0934209734073247
ENSMUST00000126865	ENSMUSG00000034135	Sik3	9	9	Sik3	ENSMUSG00000034135	-0.356544567813142	6.90945763622311	-2.66536138760148	0.0167819268582397	0.093566429907973
ENSMUST00000028403	ENSMUSG00000027015	Cybrd1	2	2	Cybrd1	ENSMUSG00000027015	-0.846680389485691	3.26633951275034	-2.82674277142248	0.016784682552179	0.093566429907973
ENSMUST00000239337	ENSMUSG00000118606	Gm52957	11	11	Gm52957	ENSMUSG00000118606	3.65733594161684	-4.20548369233156	3.02326599901084	0.0167889294323193	0.093566429907973
ENSMUST00000121410	ENSMUSG00000083579	Gm15538	16	16	Gm15538	ENSMUSG00000083579	1.84599808908884	-1.5493889242647	2.95486319072247	0.0167905585913306	0.093566429907973
ENSMUST00000118602	ENSMUSG00000046768	Rhoj	12	12	Rhoj	ENSMUSG00000046768	-0.605323911313475	4.89579706137468	-2.75864076310287	0.0167952186332334	0.0935684493558745
ENSMUST00000004201	ENSMUSG00000004098	Col5a3	9	9	Col5a3	ENSMUSG00000004098	-0.624171834104868	6.67951624643125	-2.76457588353062	0.0168025028190265	0.0935753700649792
ENSMUST00000182642	ENSMUSG00000025964	Adam23	1	1	Adam23	ENSMUSG00000025964	-0.741067489878792	3.61636690854153	-2.79937209083457	0.0168050568139844	0.0935753700649792
ENSMUST00000183126	ENSMUSG00000098207	Arl14	3	3	Arl14	ENSMUSG00000098207	2.48867626772739	-2.29113044715597	2.98751719355725	0.0168356027267357	0.0937214887666809
ENSMUST00000027027	ENSMUSG00000025898	Cwf19l2	9	9	Cwf19l2	ENSMUSG00000025898	0.385102692364365	5.22394763473537	2.67403859462255	0.0168399715251347	0.0937218456148344
ENSMUST00000026990	ENSMUSG00000025872	Thoc3	13	13	Thoc3	ENSMUSG00000025872	-0.388671646970161	4.56510956975922	-2.67516396262587	0.0168468813379164	0.0937363405287802
ENSMUST00000026831	ENSMUSG00000025735	Rhbdl1	17	17	Rhbdl1	ENSMUSG00000025735	1.10594078598084	0.472736229610472	2.87305689505231	0.0168781726095054	0.0938864522366253
ENSMUST00000061885	ENSMUSG00000047150	Cimip3	17	17	Cimip3	ENSMUSG00000047150	1.56390674573852	-0.349049840298689	2.92834090114211	0.01688791225531	0.093916634897218
ENSMUST00000058060	ENSMUSG00000044502	Bod1	11	11	Bod1	ENSMUSG00000044502	-0.55273295966045	3.31399373970104	-2.73572003906519	0.0169155778364347	0.0939578586537663
ENSMUST00000069536	ENSMUSG00000055799	Tcf7l1	6	6	Tcf7l1	ENSMUSG00000055799	-0.466725638870617	4.37560111217428	-2.70307609878907	0.0169221733215029	0.0939578586537663
ENSMUST00000056470	ENSMUSG00000055560	Zfp459	13	13	Zfp459	ENSMUSG00000055560	1.30032545735463	1.95689394508502	2.89848359862226	0.0169285802891909	0.0939578586537663
ENSMUST00000105686	ENSMUSG00000028982	Slc25a33	4	4	Slc25a33	ENSMUSG00000028982	-0.484953308785411	3.60233619519342	-2.70987233193429	0.0169296502253231	0.0939578586537663
ENSMUST00000249388	ENSMUSG00000121596	AB010352	5	5	AB010352	ENSMUSG00000121596	0.623054580753958	2.76965896927006	2.75925138346562	0.0169301904337963	0.0939578586537663
ENSMUST00000038445	ENSMUSG00000042451	Mybph	1	1	Mybph	ENSMUSG00000042451	1.62282734918183	-0.218374809839917	2.9319245642912	0.0169303869341028	0.0939578586537663
ENSMUST00000220734	ENSMUSG00000113395	Gm48365	12	12	Gm48365	ENSMUSG00000113395	1.16309288306929	3.15463247731944	2.87971949952612	0.0169322132397483	0.0939578586537663
ENSMUST00000027601	ENSMUSG00000026355	Mcm6	1	1	Mcm6	ENSMUSG00000026355	-0.452527902344802	7.45693826163511	-2.69692952658112	0.0169367877118129	0.0939578586537663
ENSMUST00000249673	ENSMUSG00000121914	Sts	X	X	Sts	ENSMUSG00000121914	-0.488550195927918	4.75920443668797	-2.71082659285892	0.0169407979055912	0.0939578586537663
ENSMUST00000000122	ENSMUSG00000000120	Ngfr	11	11	Ngfr	ENSMUSG00000000120	-1.62522891174468	1.7677763988657	-2.93165936021172	0.0169423212919373	0.0939578586537663
ENSMUST00000020677	ENSMUSG00000020407	Upp1	11	11	Upp1	ENSMUSG00000020407	-0.79244746130002	2.24626135888986	-2.80747505866527	0.0169427959339834	0.0939578586537663
ENSMUST00000130887	ENSMUSG00000035653	Lrfn5	12	12	Lrfn5	ENSMUSG00000035653	1.47615481870717	-0.224370283252925	2.91725880258285	0.01695342922254	0.0939928854171483
ENSMUST00000135758	ENSMUSG00000016239	Lonrf3	X	X	Lonrf3	ENSMUSG00000016239	-0.51852253332484	4.84728265559448	-2.72132933393645	0.0169633706360311	0.094024059441871
ENSMUST00000118993	ENSMUSG00000034118	Tpst1	5	5	Tpst1	ENSMUSG00000034118	-0.390305965245466	4.9665725605438	-2.67084467274492	0.0169736199305428	0.0940372350177458
ENSMUST00000230698	ENSMUSG00000049076	Acap2	16	16	Acap2	ENSMUSG00000049076	-0.322591832045006	7.51372251225034	-2.64550509300587	0.016974386074763	0.0940372350177458
ENSMUST00000171975	ENSMUSG00000025234	Arih1	9	9	Arih1	ENSMUSG00000025234	-0.32715210231869	7.62465406820151	-2.64650154769204	0.0169892160093692	0.0940564625813543
ENSMUST00000046404	ENSMUSG00000041712	Ubr7	12	12	Ubr7	ENSMUSG00000041712	-0.403483002982141	5.18855494116416	-2.67540803193486	0.0169900026368476	0.0940564625813543
ENSMUST00000163579	ENSMUSG00000091117	Gm9064	7	7	Gm9064	ENSMUSG00000091117	2.09141293159076	-2.10261427488192	2.96202987822736	0.016995010343428	0.0940564625813543
ENSMUST00000075641	ENSMUSG00000057113	Npm1	11	11	Npm1	ENSMUSG00000057113	-0.435434701186913	8.28331596493966	-2.6878990316148	0.0169951370473566	0.0940564625813543
ENSMUST00000045295	ENSMUSG00000036833	Pnpla7	2	2	Pnpla7	ENSMUSG00000036833	0.329450654130945	6.31981888685433	2.64684263842221	0.0170010510541965	0.0940652817158748
ENSMUST00000029256	ENSMUSG00000027706	Sec62	3	3	Sec62	ENSMUSG00000027706	-0.378551502163218	6.6337780023262	-2.66482176505847	0.0170101750515417	0.0940918524446558
ENSMUST00000106046	ENSMUSG00000048485	Zbtb8b	4	4	Zbtb8b	ENSMUSG00000048485	1.12682635071673	1.72473618920147	2.8710041449303	0.0170146459892212	0.0940926777945957
ENSMUST00000170850	ENSMUSG00000015467	Egfl8	17	17	Egfl8	ENSMUSG00000015467	1.18592070452643	0.128916620617976	2.87907557038796	0.0170337472705124	0.0941467133338803
ENSMUST00000045791	ENSMUSG00000040188	Scamp2	9	9	Scamp2	ENSMUSG00000040188	-0.367538679585332	6.44649896734639	-2.65949340249386	0.0170376717867287	0.0941467133338803
ENSMUST00000115987	ENSMUSG00000079871	Gm4984	X	X	Gm4984	ENSMUSG00000079871	1.77378776434189	-1.16264604294047	2.93968042493983	0.0170409879830094	0.0941467133338803
ENSMUST00000031868	ENSMUSG00000029843	Slc13a4	6	6	Slc13a4	ENSMUSG00000029843	1.35425267135381	-0.0139437906268726	2.90047604124688	0.0170432475329726	0.0941467133338803
ENSMUST00000231364	ENSMUSG00000022833	Ccdc14	16	16	Ccdc14	ENSMUSG00000022833	0.530333598564303	3.4723594539197	2.72252910089491	0.0170460382124819	0.0941467133338803
ENSMUST00000150871	ENSMUSG00000039671	Zmynd8	2	2	Zmynd8	ENSMUSG00000039671	0.374307987983451	6.78680009078724	2.6615848860908	0.0170510212509449	0.0941503511731101
ENSMUST00000164856	ENSMUSG00000090966	Vmn2r116	17	17	Vmn2r116	ENSMUSG00000090966	1.16198476343873	0.997033335390851	2.8745478440489	0.0170604442638586	0.0941695057890265
ENSMUST00000191699	ENSMUSG00000102824	Pdcd5-ps	1	1	Pdcd5-ps	ENSMUSG00000102824	-1.29145886403011	0.446143223828256	-2.8921008165772	0.0170631407467256	0.0941695057890265
ENSMUST00000142141	ENSMUSG00000048731	Ggnbp1	17	17	Ggnbp1	ENSMUSG00000048731	1.14006938679236	2.41765139769697	2.87080119001318	0.0170721809192205	0.0941955202669204
ENSMUST00000146812	ENSMUSG00000031385	Plxnb3	X	X	Plxnb3	ENSMUSG00000031385	1.09452136072973	1.17746059089443	2.86290822007464	0.0170912627525219	0.0942769122492798
ENSMUST00000053949	ENSMUSG00000044461	Shisa2	14	14	Shisa2	ENSMUSG00000044461	-1.36441589454099	3.18196518031189	-2.89928391622611	0.0171038819847265	0.0943122349745812
ENSMUST00000113134	ENSMUSG00000054545	Ugt1a6a	1	1	Ugt1a6a	ENSMUSG00000054545	0.729696513153127	2.16311534258704	2.78447972891943	0.0171092320486827	0.0943122349745812
ENSMUST00000108214	ENSMUSG00000040387	Klhl32	4	4	Klhl32	ENSMUSG00000040387	1.51332041990586	0.228510153515419	2.91477009165258	0.0171106617742787	0.0943122349745812
ENSMUST00000032399	ENSMUSG00000030265	Kras	6	6	Kras	ENSMUSG00000030265	-0.338343142396683	6.43880809930352	-2.64533372911506	0.0171209682619551	0.0943451584407204
ENSMUST00000176049	ENSMUSG00000078934	Pate13	9	9	Pate13	ENSMUSG00000078934	1.55434599478063	-0.95405625741963	2.9177658170047	0.0171337956644781	0.0943919532406417
ENSMUST00000000326	ENSMUSG00000000317	Bcl6b	11	11	Bcl6b	ENSMUSG00000000317	-0.971718910644058	3.07588325436344	-2.8386509770637	0.0171583227009703	0.0945031626221921
ENSMUST00000021207	ENSMUSG00000020846	Rflnb	11	11	Rflnb	ENSMUSG00000020846	-0.546364912756727	6.97401866500895	-2.72345048813744	0.0171750450993829	0.0945713408962477
ENSMUST00000099060	ENSMUSG00000074569	Gcnt7	2	2	Gcnt7	ENSMUSG00000074569	0.916282786046188	2.09831091615372	2.82636372526809	0.0171893525694293	0.0946116416191826
ENSMUST00000024238	ENSMUSG00000023473	Celsr3	9	9	Celsr3	ENSMUSG00000023473	0.443565177242355	4.29661921688258	2.68357918696571	0.0171910552198	0.0946116416191826
ENSMUST00000025542	ENSMUSG00000024640	Psat1	19	19	Psat1	ENSMUSG00000024640	-0.40215884130872	5.36426634273754	-2.66658065443276	0.0172049063621657	0.0946639427134375
ENSMUST00000028607	ENSMUSG00000027184	Caprin1	2	2	Caprin1	ENSMUSG00000027184	-0.380162127001411	8.63902009580081	-2.65736380010102	0.0172191515460646	0.0947183849067504
ENSMUST00000081728	ENSMUSG00000022240	Ctnnd2	15	15	Ctnnd2	ENSMUSG00000022240	0.767505949987175	3.17654795087739	2.79015673870347	0.0172271043922786	0.0947381957132329
ENSMUST00000086281	ENSMUSG00000062794	Zfp599	9	9	Zfp599	ENSMUSG00000062794	0.866702332512987	1.96800799874064	2.81383163680983	0.0172366555204135	0.0947509328773217
ENSMUST00000129456	ENSMUSG00000047648	Fbxo30	10	10	Fbxo30	ENSMUSG00000047648	-0.337713518622982	6.16631597662418	-2.64056572780322	0.0172381244317045	0.0947509328773217
ENSMUST00000069926	ENSMUSG00000046699	Slitrk4	X	X	Slitrk4	ENSMUSG00000046699	1.21149047509412	-0.114373662949029	2.8743103439352	0.0172498451275973	0.0947677167931592
ENSMUST00000028846	ENSMUSG00000027368	Dusp2	2	2	Dusp2	ENSMUSG00000027368	-0.549023666374106	5.86127557372909	-2.72129874311421	0.0172568958123731	0.0947677167931592
ENSMUST00000048309	ENSMUSG00000041570	Camsap2	1	1	Camsap2	ENSMUSG00000041570	-0.373858850230917	6.47528436624943	-2.65333662524297	0.0172600842865706	0.0947677167931592
ENSMUST00000069941	ENSMUSG00000020490	Btnl10	11	11	Btnl10	ENSMUSG00000020490	1.21665135655863	3.9116081661739	2.87453733261643	0.0172624755474975	0.0947677167931592
ENSMUST00000040576	ENSMUSG00000034981	Parm1	5	5	Parm1	ENSMUSG00000034981	-0.685894115669105	2.7034358016452	-2.76606034818731	0.0172629416131577	0.0947677167931592
ENSMUST00000193658	ENSMUSG00000103922	Gm6123	1	1	Gm6123	ENSMUSG00000103922	2.17067902827649	-2.57484793997786	2.95541755712701	0.0172710352996128	0.0947882481833048
ENSMUST00000213678	ENSMUSG00000000088	Cox5a	9	9	Cox5a	ENSMUSG00000000088	-0.451567159561694	5.43481541442259	-2.68350898053786	0.0172759508362648	0.094791331050191
ENSMUST00000051053	ENSMUSG00000044949	Ubtd2	11	11	Ubtd2	ENSMUSG00000044949	-0.689947399376785	3.24364519198605	-2.7661309176494	0.0172927016315743	0.0948319680438755
ENSMUST00000022416	ENSMUSG00000021866	Anxa11	14	14	Anxa11	ENSMUSG00000021866	-0.350501676710393	7.43247072069626	-2.64272372901015	0.0173043571850806	0.0948319680438755
ENSMUST00000203884	ENSMUSG00000035158	Mitf	6	6	Mitf	ENSMUSG00000035158	-0.495488533526174	6.11076127041998	-2.69938146463077	0.0173090189778743	0.0948319680438755
ENSMUST00000034561	ENSMUSG00000032059	Alg9	9	9	Alg9	ENSMUSG00000032059	-0.444432950359567	4.41043017858936	-2.67941321597684	0.0173093368357326	0.0948319680438755
ENSMUST00000005256	ENSMUSG00000005125	Ndrg1	15	15	Ndrg1	ENSMUSG00000005125	-0.561408584863154	7.14427142404751	-2.72365242334033	0.0173118843189357	0.0948319680438755
ENSMUST00000097495	ENSMUSG00000073514	Dok6	18	18	Dok6	ENSMUSG00000073514	1.06940146885328	2.37207546850025	2.85006686455858	0.0173176625923185	0.0948319680438755
ENSMUST00000234669	ENSMUSG00000117530	Gm21055	18	18	Gm21055	ENSMUSG00000117530	1.55229844066788	-1.23656812574763	2.91041765142126	0.0173178950373536	0.0948319680438755
ENSMUST00000206034	ENSMUSG00000051910	Sox6	7	7	Sox6	ENSMUSG00000051910	0.567858510349796	4.72518499758517	2.72553731493241	0.01732239979093	0.0948319680438755
ENSMUST00000174443	ENSMUSG00000066772	Obox3	7	7	Obox3	ENSMUSG00000066772	1.24302317001944	0.577272450400412	2.87579999125476	0.0173225581898995	0.0948319680438755
ENSMUST00000217667	ENSMUSG00000001785	Pwp1	10	10	Pwp1	ENSMUSG00000001785	-0.391499853063127	5.40422141293227	-2.65730716276889	0.0173370315735436	0.0948667308380277
ENSMUST00000224953	ENSMUSG00000016756	Cmah	13	13	Cmah	ENSMUSG00000016756	0.509561804058864	6.4291510664275	2.70365546907655	0.0173376227266449	0.0948667308380277
ENSMUST00000055911	ENSMUSG00000044390	Tigd3	19	19	Tigd3	ENSMUSG00000044390	0.759193397780153	1.48165296389858	2.78348715051556	0.0173453377678802	0.0948850989653989
ENSMUST00000120593	ENSMUSG00000029438	Bcl7a	5	5	Bcl7a	ENSMUSG00000029438	0.74148761388911	5.74641998372351	2.77828019148319	0.0173574316599884	0.0949274057024032
ENSMUST00000215904	ENSMUSG00000111327	Gm48401	9	9	Gm48401	ENSMUSG00000111327	1.08525185003966	2.17892277188287	2.85086482322617	0.0173655103567784	0.094947737691557
ENSMUST00000009774	ENSMUSG00000009630	Ppp2cb	8	8	Ppp2cb	ENSMUSG00000009630	-0.465270128648826	5.78406417643415	-2.68507366908497	0.0173771460443268	0.0949800576667056
ENSMUST00000107046	ENSMUSG00000030701	Plekhb1	7	7	Plekhb1	ENSMUSG00000030701	0.75719248590564	2.51187382270173	2.78157041261646	0.0173820777886599	0.0949800576667056
ENSMUST00000030296	ENSMUSG00000028567	Txndc12	4	4	Txndc12	ENSMUSG00000028567	-0.437904134426008	4.94402269758669	-2.67396883224862	0.017384508993286	0.0949800576667056
ENSMUST00000026050	ENSMUSG00000025068	Gsto1	19	19	Gsto1	ENSMUSG00000025068	-0.564760064595216	5.84332840147851	-2.72161208611344	0.0173975282653447	0.0950273420454301
ENSMUST00000135390	ENSMUSG00000020831	0610010K14Rik	11	11	0610010K14Rik	ENSMUSG00000020831	-0.498961967957959	4.39548709176511	-2.69705143265005	0.0174059140847136	0.0950493005900135
ENSMUST00000171996	ENSMUSG00000091407	Vmn2r117	17	17	Vmn2r117	ENSMUSG00000091407	1.20553528041991	2.79307977071994	2.86652245653184	0.0174316687868677	0.0951660714211846
ENSMUST00000186219	ENSMUSG00000072774	Zfp951	5	5	Zfp951	ENSMUSG00000072774	0.643127985250416	3.13168535491718	2.74608434238794	0.0174452763933846	0.0952164847422336
ENSMUST00000168110	ENSMUSG00000020014	Cfap54	10	10	Cfap54	ENSMUSG00000020014	1.03023562179809	1.18566178975911	2.83818911558148	0.0174531339200266	0.095228881739958
ENSMUST00000206136	ENSMUSG00000108314	Prkcz2	7	7	Prkcz2	ENSMUSG00000108314	0.858212221208356	1.45601158665685	2.80351047657651	0.017458545255739	0.095228881739958
ENSMUST00000098751	ENSMUSG00000056260	Lrif1	3	3	Lrif1	ENSMUSG00000056260	0.419492456697644	5.12856311741717	2.66375094324678	0.0174606694794191	0.095228881739958
ENSMUST00000046929	ENSMUSG00000063317	Usp31	7	7	Usp31	ENSMUSG00000063317	-0.374471065781536	5.34577507160555	-2.64495099250986	0.0174863788744055	0.0953295242207388
ENSMUST00000207805	ENSMUSG00000060508	Nlrp9b	7	7	Nlrp9b	ENSMUSG00000060508	1.33838867027264	-0.294966501087019	2.88137994824567	0.017489764388336	0.0953295242207388
ENSMUST00000091745	ENSMUSG00000094248	H2ac23	13	13	H2ac23	ENSMUSG00000094248	0.642008498755812	3.48218208544995	2.74397145437064	0.0174922583713876	0.0953295242207388
ENSMUST00000103134	ENSMUSG00000037944	Ccr7	11	11	Ccr7	ENSMUSG00000037944	-1.14252230780509	4.8082923716547	-2.85425955885157	0.0175135778286423	0.0953855354934395
ENSMUST00000027373	ENSMUSG00000026181	Ppm1f	16	16	Ppm1f	ENSMUSG00000026181	-0.382892464461949	4.91129619176313	-2.64691334322454	0.0175216779790128	0.0953855354934395
ENSMUST00000103727	ENSMUSG00000076915	Traj14	14	14	Traj14	ENSMUSG00000076915	3.72100539946038	-4.41551060303359	2.99518860605279	0.0175221343306423	0.0953855354934395
ENSMUST00000080403	ENSMUSG00000056972	Magel2	7	7	Magel2	ENSMUSG00000056972	2.8259239513191	-3.36585721905353	2.97262726104681	0.0175224140968658	0.0953855354934395
ENSMUST00000198271	ENSMUSG00000044134	Pheta1	5	5	Pheta1	ENSMUSG00000044134	-0.733271224962003	3.4013929930631	-2.76976157850623	0.0175244415751313	0.0953855354934395
ENSMUST00000041052	ENSMUSG00000036211	H1f6	13	13	H1f6	ENSMUSG00000036211	1.65126992302722	-1.23788456281107	2.91094965509972	0.0175312580736776	0.0953987879980276
ENSMUST00000151689	ENSMUSG00000031232	Magt1	X	X	Magt1	ENSMUSG00000031232	-0.406857554681218	6.56187044265462	-2.65573108300549	0.0175397740107395	0.0954212793008047
ENSMUST00000152499	ENSMUSG00000000416	Cttnbp2	6	6	Cttnbp2	ENSMUSG00000000416	-1.21607783015929	1.72383353869288	-2.862871781407	0.0175664715493049	0.0955426476571238
ENSMUST00000025946	ENSMUSG00000024987	Cyp26a1	19	19	Cyp26a1	ENSMUSG00000024987	-3.15043298256736	-1.05210269841027	-2.98020379438407	0.0175728788174653	0.0955448450760655
ENSMUST00000170322	ENSMUSG00000092111	Vmn2r113	17	17	Vmn2r113	ENSMUSG00000092111	1.15124919356882	2.13353020144961	2.85322974639567	0.0175756524219016	0.0955448450760655
ENSMUST00000025349	ENSMUSG00000024471	Myot	18	18	Myot	ENSMUSG00000024471	-4.29758784116603	-4.16689393351413	-3.00215813111647	0.0175953698828856	0.0956231779819485
ENSMUST00000102537	ENSMUSG00000005947	Itgae	11	11	Itgae	ENSMUSG00000005947	0.775016221088198	1.52536217526001	2.77811581376142	0.0175988459569019	0.0956231779819485
